0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,label
-44.972015380859375,69.76533508300781,11.851115226745605,8.137467384338379,12.623069763183594,7.798754692077637,11.307398796081543,0.19175638258457184,9.630409240722656,2.8426685333251953,3.8571951389312744,-0.8326629400253296,2.1378023624420166,1.0925359725952148,-0.06844653189182281,0.6488354802131653,-1.478310227394104,3.722926378250122,4.547461032867432,4.263484954833984,-2.2523467540740967,-2.6045608520507812,1.4590442180633545,2.568716526031494,-0.17223858833312988,0.44675716757774353,-1.125980257987976,-0.9034727811813354,1.3293750286102295,0.24710187315940857,-2.1842362880706787,-3.068459987640381,1.1571872234344482,1.8333972692489624,1.909101128578186,1.7635962963104248,3.4014790058135986,2.4730019569396973,-1.0851761102676392,-3.4375782012939453,0.39172500371932983,0.42925330996513367,0.5245261192321777,0.38593411445617676,0.3665657639503479,0.4340883493423462,0.4453183710575104,0.5933154225349426,0.43893998861312866,0.4132562279701233,0.4184805452823639,0.3619998097419739,3151.445800513278,7293.239232113487,0.1275974899622678,pop
-45.717811584472656,65.28741455078125,12.934513092041016,14.516592025756836,7.03832483291626,4.395020961761475,6.6337785720825195,3.3018980026245117,7.729786396026611,4.070034980773926,3.668118476867676,2.6062710285186768,4.049001693725586,2.3892908096313477,1.7840553522109985,-2.3934214115142822,-1.3437684774398804,-2.873575210571289,-0.846102237701416,-2.5911917686462402,-2.903332233428955,-1.8916306495666504,-0.3522752821445465,2.1630046367645264,1.1789515018463135,1.160096526145935,0.597632884979248,1.8917425870895386,1.0746854543685913,-1.6620266437530518,-5.12880277633667,-6.949243068695068,-3.2160794734954834,-0.552256166934967,-1.6059025526046753,-1.0635002851486206,-0.5574868321418762,-0.4209575951099396,0.06686365604400635,-1.012107014656067,0.5438218712806702,0.4200839698314667,0.42405685782432556,0.3996526896953583,0.30090001225471497,0.3129924535751343,0.3634856045246124,0.4461290240287781,0.34262815117836,0.3253822326660156,0.36312103271484375,0.4008066654205322,3206.199866093883,7019.440887734617,0.14153920460042568,pop
-8.531340599060059,54.25175476074219,20.96331024169922,13.099079132080078,9.721153259277344,6.01505184173584,10.720785140991211,6.102119445800781,0.6942644119262695,5.00238561630249,-3.4498136043548584,0.8725568652153015,-1.939046859741211,-2.784979820251465,-2.676201343536377,-3.3184635639190674,1.7050131559371948,-0.14683867990970612,4.848467826843262,2.908008575439453,2.985266923904419,2.531450033187866,2.251131057739258,-0.627573549747467,2.851742744445801,3.783984661102295,-0.8200874328613281,0.0035549672320485115,-1.9522523880004883,-0.14864398539066315,1.9493708610534668,-0.9825488328933716,-1.779018521308899,-0.8786610960960388,0.12899619340896606,0.8925949335098267,1.435280680656433,3.2132527828216553,0.39987069368362427,-1.4086835384368896,0.3439740240573883,0.4772208631038666,0.46106991171836853,0.38296499848365784,0.43027329444885254,0.3600556552410126,0.5957095623016357,0.40659499168395996,0.35405707359313965,0.46452099084854126,0.37018007040023804,0.43370211124420166,3671.2604882708424,7879.044023165393,0.16189735814144737,pop
-45.06425476074219,69.78575897216797,11.866147994995117,8.177107810974121,12.603080749511719,7.750250816345215,11.309998512268066,0.25850754976272583,9.659319877624512,2.8038880825042725,3.8585238456726074,-0.8353042602539062,2.1194326877593994,1.1247410774230957,0.007464287802577019,0.7613850235939026,-1.4808841943740845,3.6563611030578613,4.45889139175415,4.199800491333008,-2.2190003395080566,-2.486785888671875,1.5263350009918213,2.541844367980957,-0.1857672482728958,0.4505230784416199,-1.0567411184310913,-0.8833450675010681,1.3339728116989136,0.3079393208026886,-2.1333181858062744,-3.0567235946655273,1.0976934432983398,1.796221375465393,1.8843138217926025,1.7436398267745972,3.4243571758270264,2.5160818099975586,-1.107140302658081,-3.463099241256714,0.39231279492378235,0.4283812940120697,0.5240063071250916,0.38573211431503296,0.36640799045562744,0.4333290159702301,0.4440830647945404,0.5909510850906372,0.4372158348560333,0.4135974645614624,0.4222358167171478,0.3642254173755646,3149.97113080032,7291.955906540247,0.12735523897058823,pop
-97.0082015991211,51.78600311279297,18.738693237304688,20.48166275024414,5.610452651977539,3.5735023021698,5.57228946685791,0.7373949885368347,7.336127281188965,1.6588529348373413,-2.7012624740600586,-0.44397425651550293,-1.0818588733673096,-3.454360008239746,-2.4807753562927246,-3.309377908706665,-2.2329962253570557,-2.6434991359710693,-2.740489959716797,0.31153419613838196,0.12456247955560684,2.490476131439209,1.1349844932556152,1.520079255104065,0.2332240790128708,-1.2986115217208862,-1.4099669456481934,-1.9083178043365479,0.23017916083335876,2.72859525680542,-2.2031948566436768,-7.238312244415283,-4.100909233093262,-1.1433217525482178,-2.6602518558502197,-2.220020294189453,-3.5497944355010986,-2.6028213500976562,-1.2883731126785278,-2.933333158493042,0.39605969190597534,0.44225677847862244,0.4081384539604187,0.48619815707206726,0.35333237051963806,0.32646846771240234,0.3721519112586975,0.30047163367271423,0.3349192142486572,0.33430054783821106,0.45039910078048706,0.4605594277381897,3490.329748964607,7499.387985560178,0.15341592794601394,pop
-169.15084838867188,94.64078521728516,24.504722595214844,27.413869857788086,11.641731262207031,14.895840644836426,4.234471797943115,12.369024276733398,10.702795028686523,5.126412868499756,-0.34236663579940796,1.2547647953033447,-4.157589435577393,-3.1358938217163086,0.29853343963623047,-3.5512030124664307,-2.817248582839966,-5.76090145111084,-5.2082133293151855,-0.09840235114097595,0.6155335307121277,-4.448855400085449,-2.2045042514801025,-2.1343307495117188,-3.700146198272705,-2.1322555541992188,0.4484870433807373,-3.9577441215515137,-2.1690614223480225,-4.463778018951416,-6.471434593200684,1.1592239141464233,-2.0488741397857666,0.16946016252040863,-0.054878707975149155,-1.3618935346603394,1.4662365913391113,-2.3953869342803955,-2.3580446243286133,0.5448160767555237,0.5532833337783813,0.3802616596221924,0.32303693890571594,0.25793659687042236,0.2785605788230896,0.35243338346481323,0.3924850523471832,0.6128876209259033,0.37962502241134644,0.27583184838294983,0.26022058725357056,0.42891573905944824,2125.4079876587084,4979.028225830834,0.06769535785119969,pop
-39.691375732421875,33.95167541503906,9.604388236999512,16.657577514648438,14.90616226196289,11.198782920837402,21.502826690673828,9.886201858520508,14.732349395751953,15.628254890441895,2.0403950214385986,2.579495906829834,0.35728567838668823,1.6512008905410767,6.941173553466797,8.237751007080078,9.367546081542969,6.966198444366455,1.4967379570007324,-1.1285765171051025,-1.632635235786438,0.7552874684333801,5.369391441345215,0.2525743544101715,-5.231026649475098,-3.6292667388916016,-0.42389002442359924,0.8172628283500671,0.818770170211792,0.5962095260620117,-0.4843161404132843,-1.5677117109298706,-4.297262668609619,-5.160139083862305,-1.810105800628662,0.21065674722194672,-3.972731828689575,-4.717880725860596,-3.7710986137390137,-2.860314130783081,0.40639635920524597,0.43931668996810913,0.5192744135856628,0.6070668697357178,0.6056978106498718,0.5529748201370239,0.5431050658226013,0.526766300201416,0.547633945941925,0.5063174366950989,0.5260115265846252,0.4418141841888428,3672.6739422013616,7783.686266447368,0.15406445010158668,pop
-125.9814224243164,117.33393096923828,-0.07229208201169968,10.211121559143066,4.490170001983643,2.18886661529541,-3.63608455657959,3.376340866088867,1.737519383430481,4.551119327545166,0.8427298069000244,2.4246017932891846,-3.112574815750122,-2.837451934814453,-6.106637001037598,-5.267573356628418,-1.8156683444976807,-3.2187061309814453,1.2653752565383911,5.8006911277771,3.99777889251709,-1.7106674909591675,-3.770967483520508,-4.180650234222412,-2.5949482917785645,-0.25273382663726807,-1.88721764087677,-2.479201555252075,-2.633187770843506,-3.0537514686584473,-4.1332011222839355,-6.075085639953613,-3.9470484256744385,-2.951775074005127,-3.6873958110809326,-0.39998921751976013,-0.08657057583332062,-1.1340467929840088,-1.2944716215133667,-1.2109829187393188,0.36232566833496094,0.2515278160572052,0.2740868031978607,0.24303625524044037,0.24923431873321533,0.43704354763031006,0.4054165184497833,0.5005862712860107,0.3834743797779083,0.22410546243190765,0.2517194151878357,0.21807587146759033,1826.5420467927368,3796.335377412684,0.07464656298374613,pop
-113.16950225830078,41.58814239501953,21.516307830810547,11.092117309570312,17.44065284729004,0.6074315905570984,3.0293285846710205,0.0845087468624115,3.4569807052612305,0.2906402051448822,0.6160154342651367,1.2555636167526245,2.8942456245422363,-0.7695475220680237,0.220406174659729,-1.4086616039276123,-0.7604615092277527,-0.870232105255127,-1.5392059087753296,1.0672658681869507,0.5407649874687195,0.41976314783096313,2.25278902053833,2.904756784439087,1.801566243171692,-0.4229099452495575,0.40144428610801697,0.3640410602092743,0.21585999429225922,-3.3554770946502686,-3.256699562072754,-0.5716581344604492,1.6998459100723267,0.678973376750946,-1.1105544567108154,-1.021087884902954,-0.1479834020137787,-0.5108270645141602,-1.535959243774414,-2.5616660118103027,0.44348058104515076,0.49329090118408203,0.3737621009349823,0.47801247239112854,0.4769344627857208,0.34438592195510864,0.389509379863739,0.4031715989112854,0.49145692586898804,0.3834017217159271,0.390927791595459,0.4514569342136383,4225.564575455603,8483.032037599169,0.22873671209849072,pop
-44.72324752807617,55.05922317504883,27.137182235717773,19.502979278564453,14.696993827819824,3.204047441482544,5.509529113769531,1.4237080812454224,4.496978759765625,1.3679070472717285,-1.6663118600845337,-3.534416675567627,-7.9148335456848145,-3.53220534324646,-8.198314666748047,-3.392683982849121,-2.666100263595581,4.283487319946289,1.353115200996399,-0.16799044609069824,-6.415302276611328,-7.635153293609619,-2.011162757873535,3.299825429916382,6.719029903411865,0.3705093264579773,-8.276568412780762,-9.174460411071777,-3.545224905014038,1.249578833580017,-2.2859537601470947,-7.796460151672363,-6.382254123687744,0.7745062708854675,2.835569381713867,2.702083110809326,-0.8691266179084778,-3.4886093139648438,-6.372879981994629,-4.7042155265808105,0.25391530990600586,0.3201730251312256,0.5692785978317261,0.3699415326118469,0.3071746230125427,0.2588754892349243,0.35432395339012146,0.5743260979652405,0.3607598543167114,0.34526342153549194,0.2634779214859009,0.2602612376213074,3603.429553551326,7959.451870283475,0.14755995428599072,pop
